Jahr;Bundesland;Kennzahl;Wirtschaftszweig;Stoffgruppe;Verwendung(t);VerwendungCO2(1000t);Einfuhr(t);EinfuhrCO2(1000t);Ausfuhr(t);AusfuhrCO2(100t)
2023;Nordrhein-Westfalen;WZ08-79;Reisebüros, -veranstalter u. sonst. Reservierungen;H-FCKW (Teilhalog. Fluorchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-79;Reisebüros, -veranstalter u. sonst. Reservierungen;Blends;N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-79;Reisebüros, -veranstalter u. sonst. Reservierungen;F-IKW (Fluoridkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-79;Reisebüros, -veranstalter u. sonst. Reservierungen;H-BKW (Hydrogenierte Bromkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-79;Reisebüros, -veranstalter u. sonst. Reservierungen;H-CKW (Teilchlorierte Kohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-79;Reisebüros, -veranstalter u. sonst. Reservierungen;FBKW (Fluorbromkohlenwasserstoffe (Halone));N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-79;Reisebüros, -veranstalter u. sonst. Reservierungen;H-BCKW (Teilhalog. Bromchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-79;Reisebüros, -veranstalter u. sonst. Reservierungen;Insgesamt;0,34;0,45;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-81;Gebäudebetreuung, Garten- und Landschaftsbau;FKW (Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-81;Gebäudebetreuung, Garten- und Landschaftsbau;H-FKW (Teilhalogenierte Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-81;Gebäudebetreuung, Garten- und Landschaftsbau;H-FCKW (Teilhalog. Fluorchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-81;Gebäudebetreuung, Garten- und Landschaftsbau;Blends;N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-81;Gebäudebetreuung, Garten- und Landschaftsbau;F-IKW (Fluoridkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-81;Gebäudebetreuung, Garten- und Landschaftsbau;H-BKW (Hydrogenierte Bromkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-81;Gebäudebetreuung, Garten- und Landschaftsbau;H-CKW (Teilchlorierte Kohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-81;Gebäudebetreuung, Garten- und Landschaftsbau;FBKW (Fluorbromkohlenwasserstoffe (Halone));N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-81;Gebäudebetreuung, Garten- und Landschaftsbau;H-BCKW (Teilhalog. Bromchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-81;Gebäudebetreuung, Garten- und Landschaftsbau;Insgesamt;N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-82;Dienstleistungen für Unternehmen u.Privatpers. ang;FKW (Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-82;Dienstleistungen für Unternehmen u.Privatpers. ang;H-FKW (Teilhalogenierte Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-82;Dienstleistungen für Unternehmen u.Privatpers. ang;H-FCKW (Teilhalog. Fluorchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-82;Dienstleistungen für Unternehmen u.Privatpers. ang;Blends;N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-82;Dienstleistungen für Unternehmen u.Privatpers. ang;F-IKW (Fluoridkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-82;Dienstleistungen für Unternehmen u.Privatpers. ang;H-BKW (Hydrogenierte Bromkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-82;Dienstleistungen für Unternehmen u.Privatpers. ang;H-CKW (Teilchlorierte Kohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-82;Dienstleistungen für Unternehmen u.Privatpers. ang;FBKW (Fluorbromkohlenwasserstoffe (Halone));N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-82;Dienstleistungen für Unternehmen u.Privatpers. ang;H-BCKW (Teilhalog. Bromchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-82;Dienstleistungen für Unternehmen u.Privatpers. ang;Insgesamt;N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-85;Erziehung und Unterricht;FKW (Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-85;Erziehung und Unterricht;H-FKW (Teilhalogenierte Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-85;Erziehung und Unterricht;H-FCKW (Teilhalog. Fluorchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-85;Erziehung und Unterricht;Blends;N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-85;Erziehung und Unterricht;F-IKW (Fluoridkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-85;Erziehung und Unterricht;H-BKW (Hydrogenierte Bromkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-85;Erziehung und Unterricht;H-CKW (Teilchlorierte Kohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-85;Erziehung und Unterricht;FBKW (Fluorbromkohlenwasserstoffe (Halone));N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-85;Erziehung und Unterricht;H-BCKW (Teilhalog. Bromchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-85;Erziehung und Unterricht;Insgesamt;N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-86;Gesundheitswesen;FKW (Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-86;Gesundheitswesen;H-FKW (Teilhalogenierte Fluorkohlenwasserstoffe);5,35;5,83;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-86;Gesundheitswesen;H-FCKW (Teilhalog. Fluorchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-86;Gesundheitswesen;Blends;6,93;8,79;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-86;Gesundheitswesen;F-IKW (Fluoridkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-86;Gesundheitswesen;H-BKW (Hydrogenierte Bromkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-86;Gesundheitswesen;H-CKW (Teilchlorierte Kohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-86;Gesundheitswesen;FBKW (Fluorbromkohlenwasserstoffe (Halone));N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-86;Gesundheitswesen;H-BCKW (Teilhalog. Bromchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-86;Gesundheitswesen;Insgesamt;12,27;14,62;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-95;Reparatur von DV-Geräten und Gebrauchsgütern;FKW (Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-95;Reparatur von DV-Geräten und Gebrauchsgütern;H-FKW (Teilhalogenierte Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-95;Reparatur von DV-Geräten und Gebrauchsgütern;H-FCKW (Teilhalog. Fluorchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-95;Reparatur von DV-Geräten und Gebrauchsgütern;Blends;N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-95;Reparatur von DV-Geräten und Gebrauchsgütern;F-IKW (Fluoridkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-95;Reparatur von DV-Geräten und Gebrauchsgütern;H-BKW (Hydrogenierte Bromkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-95;Reparatur von DV-Geräten und Gebrauchsgütern;H-CKW (Teilchlorierte Kohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-95;Reparatur von DV-Geräten und Gebrauchsgütern;FBKW (Fluorbromkohlenwasserstoffe (Halone));N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-95;Reparatur von DV-Geräten und Gebrauchsgütern;H-BCKW (Teilhalog. Bromchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-95;Reparatur von DV-Geräten und Gebrauchsgütern;Insgesamt;N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-96;Sonstige überwiegend persönliche Dienstleistungen;FKW (Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-96;Sonstige überwiegend persönliche Dienstleistungen;H-FKW (Teilhalogenierte Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-96;Sonstige überwiegend persönliche Dienstleistungen;H-FCKW (Teilhalog. Fluorchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-96;Sonstige überwiegend persönliche Dienstleistungen;Blends;N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-96;Sonstige überwiegend persönliche Dienstleistungen;F-IKW (Fluoridkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-96;Sonstige überwiegend persönliche Dienstleistungen;H-BKW (Hydrogenierte Bromkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-96;Sonstige überwiegend persönliche Dienstleistungen;H-CKW (Teilchlorierte Kohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-96;Sonstige überwiegend persönliche Dienstleistungen;FBKW (Fluorbromkohlenwasserstoffe (Halone));N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-96;Sonstige überwiegend persönliche Dienstleistungen;H-BCKW (Teilhalog. Bromchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;WZ08-96;Sonstige überwiegend persönliche Dienstleistungen;Insgesamt;N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;;Insgesamt;FKW (Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;;Insgesamt;H-FKW (Teilhalogenierte Fluorkohlenwasserstoffe);254,33;256,92;3131,04;2758,05;1880,25;3571,24
2023;Nordrhein-Westfalen;;Insgesamt;H-FCKW (Teilhalog. Fluorchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;;Insgesamt;Blends;421,26;762,23;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;;Insgesamt;F-IKW (Fluoridkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;;Insgesamt;H-BKW (Hydrogenierte Bromkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;;Insgesamt;H-CKW (Teilchlorierte Kohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;;Insgesamt;FBKW (Fluorbromkohlenwasserstoffe (Halone));N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;;Insgesamt;H-BCKW (Teilhalog. Bromchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Nordrhein-Westfalen;;Insgesamt;Insgesamt;919,26;1059,17;5214,08;5870,12;2495,04;4639,24
2023;Rheinland-Pfalz;WZ08-01;Landwirtschaft, Jagd und verbundene Tätigkeiten;FKW (Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-01;Landwirtschaft, Jagd und verbundene Tätigkeiten;H-FKW (Teilhalogenierte Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-01;Landwirtschaft, Jagd und verbundene Tätigkeiten;H-FCKW (Teilhalog. Fluorchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-01;Landwirtschaft, Jagd und verbundene Tätigkeiten;Blends;N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-01;Landwirtschaft, Jagd und verbundene Tätigkeiten;F-IKW (Fluoridkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-01;Landwirtschaft, Jagd und verbundene Tätigkeiten;H-BKW (Hydrogenierte Bromkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-01;Landwirtschaft, Jagd und verbundene Tätigkeiten;H-CKW (Teilchlorierte Kohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-01;Landwirtschaft, Jagd und verbundene Tätigkeiten;FBKW (Fluorbromkohlenwasserstoffe (Halone));N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-01;Landwirtschaft, Jagd und verbundene Tätigkeiten;H-BCKW (Teilhalog. Bromchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-01;Landwirtschaft, Jagd und verbundene Tätigkeiten;Insgesamt;N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-10;Herstellung von Nahrungs- und Futtermitteln;FKW (Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-10;Herstellung von Nahrungs- und Futtermitteln;H-FKW (Teilhalogenierte Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-10;Herstellung von Nahrungs- und Futtermitteln;H-FCKW (Teilhalog. Fluorchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-10;Herstellung von Nahrungs- und Futtermitteln;Blends;N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-10;Herstellung von Nahrungs- und Futtermitteln;F-IKW (Fluoridkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-10;Herstellung von Nahrungs- und Futtermitteln;H-BKW (Hydrogenierte Bromkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-10;Herstellung von Nahrungs- und Futtermitteln;H-CKW (Teilchlorierte Kohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-10;Herstellung von Nahrungs- und Futtermitteln;FBKW (Fluorbromkohlenwasserstoffe (Halone));N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-10;Herstellung von Nahrungs- und Futtermitteln;H-BCKW (Teilhalog. Bromchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-10;Herstellung von Nahrungs- und Futtermitteln;Insgesamt;N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-11;Getränkeherstellung;FKW (Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-11;Getränkeherstellung;H-FKW (Teilhalogenierte Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-11;Getränkeherstellung;H-FCKW (Teilhalog. Fluorchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-11;Getränkeherstellung;Blends;N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-11;Getränkeherstellung;F-IKW (Fluoridkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-11;Getränkeherstellung;H-BKW (Hydrogenierte Bromkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-11;Getränkeherstellung;H-CKW (Teilchlorierte Kohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-11;Getränkeherstellung;FBKW (Fluorbromkohlenwasserstoffe (Halone));N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-11;Getränkeherstellung;H-BCKW (Teilhalog. Bromchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-11;Getränkeherstellung;Insgesamt;N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-13;Herstellung von Textilien;FKW (Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-13;Herstellung von Textilien;H-FKW (Teilhalogenierte Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-13;Herstellung von Textilien;H-FCKW (Teilhalog. Fluorchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-13;Herstellung von Textilien;Blends;N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-13;Herstellung von Textilien;F-IKW (Fluoridkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-13;Herstellung von Textilien;H-BKW (Hydrogenierte Bromkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-13;Herstellung von Textilien;H-CKW (Teilchlorierte Kohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-13;Herstellung von Textilien;FBKW (Fluorbromkohlenwasserstoffe (Halone));N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-13;Herstellung von Textilien;H-BCKW (Teilhalog. Bromchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-13;Herstellung von Textilien;Insgesamt;N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-19;Kokerei und Mineralölverarbeitung;FKW (Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-19;Kokerei und Mineralölverarbeitung;H-FKW (Teilhalogenierte Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-19;Kokerei und Mineralölverarbeitung;H-FCKW (Teilhalog. Fluorchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-19;Kokerei und Mineralölverarbeitung;Blends;N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-19;Kokerei und Mineralölverarbeitung;F-IKW (Fluoridkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-19;Kokerei und Mineralölverarbeitung;H-BKW (Hydrogenierte Bromkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-19;Kokerei und Mineralölverarbeitung;H-CKW (Teilchlorierte Kohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-19;Kokerei und Mineralölverarbeitung;FBKW (Fluorbromkohlenwasserstoffe (Halone));N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-19;Kokerei und Mineralölverarbeitung;H-BCKW (Teilhalog. Bromchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-19;Kokerei und Mineralölverarbeitung;Insgesamt;N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-20;Herstellung von chemischen Erzeugnissen;FKW (Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-20;Herstellung von chemischen Erzeugnissen;H-FKW (Teilhalogenierte Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-20;Herstellung von chemischen Erzeugnissen;H-FCKW (Teilhalog. Fluorchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-20;Herstellung von chemischen Erzeugnissen;Blends;N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-20;Herstellung von chemischen Erzeugnissen;F-IKW (Fluoridkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-20;Herstellung von chemischen Erzeugnissen;H-BKW (Hydrogenierte Bromkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-20;Herstellung von chemischen Erzeugnissen;H-CKW (Teilchlorierte Kohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-20;Herstellung von chemischen Erzeugnissen;FBKW (Fluorbromkohlenwasserstoffe (Halone));N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-20;Herstellung von chemischen Erzeugnissen;H-BCKW (Teilhalog. Bromchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-20;Herstellung von chemischen Erzeugnissen;Insgesamt;N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;FKW (Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;H-FKW (Teilhalogenierte Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;H-FCKW (Teilhalog. Fluorchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;Blends;N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;F-IKW (Fluoridkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;H-BKW (Hydrogenierte Bromkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;H-CKW (Teilchlorierte Kohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;FBKW (Fluorbromkohlenwasserstoffe (Halone));N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;H-BCKW (Teilhalog. Bromchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;Insgesamt;N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-22;Herstellung von Gummi- und Kunststoffwaren;FKW (Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-22;Herstellung von Gummi- und Kunststoffwaren;H-FKW (Teilhalogenierte Fluorkohlenwasserstoffe);0,61;0,17;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-22;Herstellung von Gummi- und Kunststoffwaren;H-FCKW (Teilhalog. Fluorchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-22;Herstellung von Gummi- und Kunststoffwaren;Blends;0,86;2,19;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-22;Herstellung von Gummi- und Kunststoffwaren;F-IKW (Fluoridkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-22;Herstellung von Gummi- und Kunststoffwaren;H-BKW (Hydrogenierte Bromkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-22;Herstellung von Gummi- und Kunststoffwaren;H-CKW (Teilchlorierte Kohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Rheinland-Pfalz;WZ08-22;Herstellung von Gummi- und Kunststoffwaren;FBKW (Fluorbromkohlenwasserstoffe (Halone));N/A;N/A;N/A;N/A;N/A;N/A
